,Nr camere,Suprafata utila,Suprafata utila totala,Suprafata construita,Compartimentare,Confort,Etaj,Nr. bucatarii,Nr. bai,An constructie,Structura rezistenta,Tip imobil,Regim inaltime,Nr. garaje,Nr. locuri parcare,Nr. balcoane,Pret
5414,2,60,NaN,76,decomand,1,Etaj 3 / 12,1,1,2015,NaN,bloc de apartamente,P+12E,NaN,NaN,1,129.000
5415,3,75,81,97,decomand,1,Etaj 6 / 7,1,2,1992,beton,bloc de apartamente,S+P+7E,NaN,NaN,4 (1 închise),189.000
5416,2,61,NaN,65,decomand,1,Etaj 2 / 3,NaN,1,2017,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,160.000
5417,1,39,41,44,decomand,lux,Parter / 4,1,1,2019,beton,bloc de apartamente,P+4E,NaN,NaN,1,46.500
5418,2,50,50,55,decomand,lux,Etaj 1 / 4,1,1,2021 (in constructie),beton,bloc de apartamente,P+4E,NaN,1,1,53.500
5419,2,55,NaN,66,decomand,1,Etaj 2 / 5,1,1,2020 (finalizata),beton,bloc de apartamente,P+5E,NaN,NaN,1,99.000
5420,2,"72,22 ",NaN,99,decomand,1,Demisol / 11,1,2,2019,beton,bloc de apartamente,P+11E,NaN,NaN,NaN,86.000
5421,3,61,NaN,NaN,NaN,NaN,Etaj 1 / 1,NaN,1,NaN,NaN,NaN,P+1E,NaN,NaN,NaN,73.000
5422,4,"83,68 ",NaN,"94,13 ",semidecomand,1,Parter / 9,1,2,1985,beton,bloc de apartamente,P+9E,NaN,NaN,NaN,103.000
5423,1,"43,98 ",NaN,"51,3 ",decomand,1,Etaj 2 / 6,1,1,2020 (in constructie),caramida,bloc de apartamente,P+6E,NaN,NaN,1,48.488
5424,2,"70,83 ",NaN,"82,21 ",decomand,1,Etaj 4 / 4,1,1,2020 (finalizata),beton,bloc de apartamente,P+4E,NaN,NaN,1,118.000
5425,2,62,NaN,75,semidecomand,1,Etaj 7 / 8,NaN,1,2015,beton,bloc de apartamente,D+P+8E,NaN,1,1,59.998
5426,3,76,NaN,85,decomand,NaN,Etaj 1 / 3,1,1,2020 (in constructie),beton,bloc de apartamente,D+P+3E+M,NaN,1,1,76.000
5427,2,83,NaN,115,decomand,lux,Etaj 2 / 4,1,2,2020,beton,bloc de apartamente,P+4E,1,1,2,173.000
5428,3,58,NaN,64,circul,1,Etaj 9 / 10,1,1,1970,NaN,bloc de apartamente,P+10E,NaN,NaN,1,69.999
5429,2,"50,7 ",56.6,"67,5 ",decomand,1,Parter / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,NaN,1,62.300
5430,3,60,NaN,NaN,semidecomand,1,Etaj 8,NaN,1,NaN,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,75.000
5431,2,55,NaN,119,decomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,D+P+5E,NaN,NaN,1,53.900
5432,1,38,38,44,decomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1,41.000
5433,2,88,NaN,88,decomand,1,Etaj 3 / 6,1,1,2020 (finalizata),altele,bloc de apartamente,P+6E,NaN,1,1,131.865
5434,2,"60,2 ",NaN,"72,24 ",decomand,1,Etaj 3 / 6,1,1,2020 (finalizata),NaN,bloc de apartamente,P+6E+M,NaN,NaN,1,80.000
5435,2,66,66,75,semidecomand,1,Etaj 2 / 2,1,1,2020 (in constructie),beton,bloc de apartamente,P+2E,NaN,1,1,69.000
5436,2,39,NaN,43,semidecomand,1,Etaj 1 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,35.000
5437,2,NaN,71,80,nedecomand,1,Parter / 3,1,1,2020 (in constructie),beton,bloc de apartamente,S+P+3E,NaN,NaN,1,129.900
5438,3,112,NaN,135,decomand,1,Etaj 4 / 4,1,2,2009,NaN,bloc de apartamente,P+4E,NaN,1,2,300.000
5439,2,54,54,"61,56 ",decomand,1,Etaj 7 / 8,1,1,2020 (finalizata),beton,bloc de apartamente,D+P+8E,NaN,1,1 (închise),47.250
5440,2,47,NaN,50,semidecomand,1,Etaj 10 / 10,NaN,1,1975,NaN,bloc de apartamente,P+10E,NaN,NaN,1 (închise),47.900
5441,3,85,NaN,110,decomand,1,Etaj 10 / 10,1,1,1974,NaN,bloc de apartamente,P+10E,NaN,NaN,1,85.000
5442,4,109,NaN,120,semidecomand,1,Etaj 2 / 4,1,3,2020 (finalizata),beton,bloc de apartamente,S+P+4E,NaN,NaN,1,162.000
5443,3,63,NaN,98,decomand,NaN,Etaj 4 / 6,1,2,2019,NaN,bloc de apartamente,S+P+6E,NaN,NaN,1,86.240
5444,2,47,NaN,56,decomand,1,Etaj 3 / 3,11,NaN,2019,beton,bloc de apartamente,P+3E,1,1,NaN,89.500
5445,2,"55,68 ",61.08,70,decomand,lux,Etaj 3 / 7,1,1,2020 (finalizata),beton,bloc de apartamente,D+P+7E,NaN,NaN,1,91.620
5446,2,76,NaN,88,decomand,lux,Etaj 6 / 6,1,2,2021 (in constructie),beton,bloc de apartamente,S+P+6E,NaN,NaN,1,163.000
5447,3,65,NaN,68,decomand,1,Etaj 4 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,1,67.000
5448,2,76,76,89,decomand,lux,Parter / 6,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+6E,NaN,NaN,1,70.800
5449,2,55,NaN,55,semidecomand,1,Etaj 2 / 10,1,1,1985,altele,bloc de apartamente,P+10E,NaN,NaN,1,70.000
5450,3,100,NaN,NaN,decomand,1,Parter / 4,NaN,2,2009,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,110.000
5451,2,80,80,98,decomand,1,Etaj 2 / 4,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+4E,NaN,1,1,148.322
5452,3,"64,2 ",NaN,"77,1 ",semidecomand,1,Demisol / 3,1,1,2013,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,84.500
5453,3,79,NaN,94,semidecomand,lux,Etaj 2 / 6,1,2,2017,altele,bloc de apartamente,P+6E,NaN,NaN,2,200.000
5454,4,248,290,350,decomand,1,Etaj 11 / 12,1,3,2020 (in constructie),beton,bloc de apartamente,S+P+12E,NaN,NaN,4,1.195.000 
5455,2,53,NaN,60,semidecomand,1,Etaj 8 / 9,NaN,1,1983,beton,bloc de apartamente,S+P+9E,NaN,NaN,NaN,82.000
5456,2,"66,86 ",NaN,"74,3 ",decomand,1,Parter / 7,1,1,2020 (in constructie),beton,bloc de apartamente,D+P+7E,NaN,NaN,1,95.514
5457,2,"55,55 ",NaN,"59,98 ",decomand,1,Etaj 2 / 9,1,1,2019,beton,bloc de apartamente,P+9E,NaN,NaN,1,144.500
5458,4,95,NaN,103,decomand,1,Etaj 3 / 8,1,2,1990,NaN,bloc de apartamente,P+8E,NaN,NaN,2,234.000
5459,2,70,NaN,80,decomand,NaN,Etaj 1 / 4,1,1,2020 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,1,121.000
5460,2,48,NaN,58,semidecomand,1,Demisol,1,1,2015,NaN,bloc de apartamente,D+P,NaN,NaN,NaN,71.000
5461,2,61,NaN,NaN,decomand,1,Etaj 7 / 9,NaN,NaN,2020 (finalizata),NaN,bloc de apartamente,P+9E,NaN,NaN,NaN,67.900
5462,2,63,NaN,75,decomand,lux,Etaj 2 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,D+P+5E,NaN,NaN,1,163.284
5463,3,65,NaN,86,decomand,lux,Etaj 11 / 14,1,1,1981,beton,bloc de apartamente,P+14E,NaN,2,1 (închise),110.000
5464,2,61,NaN,69,decomand,1,Etaj 9 / 10,1,1,2010,altele,bloc de apartamente,P+10E,NaN,NaN,1,97.900
5465,2,"55,3 ",NaN,"71,5 ",decomand,1,Etaj 2 / 10,1,1,NaN,NaN,bloc de apartamente,P+10E,1,1,1,59.000
5466,2,55,NaN,60,decomand,1,Etaj 8 / 16,1,1,2012,beton,bloc de apartamente,P+16E,NaN,NaN,1,89.000
5467,4,"202,52 ",NaN,237,decomand,lux,Etaj 5 / 5,1,3,1998,NaN,bloc de apartamente,P+5E,1,2,3,1.099.000 
5468,2,"53,5 ",NaN,65,decomand,1,Etaj 10 / 10,1,1,1980,beton,bloc de apartamente,P+10E,NaN,NaN,1,84.000
5469,3,79,79,89,decomand,1,Etaj 4 / 9,1,2,2020 (in constructie),beton,bloc de apartamente,S+P+9E,NaN,1,2,79.900
5470,2,51,NaN,66,decomand,1,Etaj 8 / 8,1,1,1982,beton,bloc de apartamente,P+8E,NaN,1,1,85.000
5471,2,"55,6 ",70.2,77,decomand,1,Etaj 1 / 6,1,1,2020 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,64.500
5472,4,82,82,98,decomand,1,Etaj 3 / 3,1,1,1935,caramida,bloc de apartamente,D+P+3E+M,NaN,NaN,1 (închise),123.000
5473,3,157,NaN,170,decomand,lux,Etaj 2 / 8,1,3,2020 (in constructie),beton,bloc de apartamente,P+8E,NaN,NaN,1,422.000
5474,3,76,NaN,89,decomand,1,Parter / 10,1,2,1981,NaN,bloc de apartamente,P+10E,NaN,1,NaN,110.000
5475,1,43,50,61,NaN,NaN,Etaj 2 / 8,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+8E,NaN,NaN,1,106.128
5476,3,57,NaN,68,decomand,1,Etaj 3 / 3,1,1,1936,NaN,bloc de apartamente,D+P+3E,NaN,NaN,NaN,170.000
5477,2,55,NaN,56,decomand,lux,Etaj 2 / 7,NaN,NaN,NaN,NaN,bloc de apartamente,P+7E,NaN,NaN,NaN,85.995
5478,3,52,NaN,60,semidecomand,2,Etaj 5 / 8,1,1,1960,NaN,bloc de apartamente,P+8E,NaN,NaN,2,93.000
5479,2,58,58,70,decomand,1,Etaj 2 / 10,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+10E,NaN,1,1,76.000
5480,1,"43,98 ",NaN,"51,3 ",decomand,1,Etaj 3 / 6,1,1,2020 (in constructie),caramida,bloc de apartamente,P+6E,NaN,NaN,1,48.488
5481,3,80,NaN,88,semidecomand,1,Etaj 1 / 4,1,2,2021 (in constructie),beton,bloc de apartamente,P+4E,NaN,1,1,90.000
5482,3,75,NaN,90,decomand,lux,Etaj 2 / 6,NaN,NaN,2012,NaN,bloc de apartamente,P+6E,NaN,1,NaN,124.890
5483,2,58,NaN,68,NaN,NaN,Etaj 10 / 10,NaN,1,1975,caramida,bloc de apartamente,P+10E,NaN,1,NaN,74.990
5484,1,77,NaN,85,decomand,lux,Parter / 8,NaN,2,2019,NaN,bloc de apartamente,P+8E,1,1,NaN,135.500
5485,3,64,NaN,NaN,semidecomand,1,Parter / 2,NaN,1,Între 1941 şi 1977,NaN,bloc de apartamente,P+2E,NaN,NaN,NaN,84.900
5486,2,63,63,70,decomand,1,Etaj 5 / 5,1,1,2020 (finalizata),beton,bloc de apartamente,D+P+5E,NaN,1,1,55.500
5487,3,101,NaN,110,semidecomand,1,Etaj 1 / 7,NaN,2,1995,NaN,bloc de apartamente,P+7E,NaN,NaN,2,224.999
5488,2,47,NaN,55,NaN,NaN,Etaj 3 / 3,1,1,2019,NaN,bloc de apartamente,P+3E,NaN,1,NaN,89.900
5489,2,58,58,65,decomand,1,Etaj 1 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,D+P+5E,NaN,1,1 (închise),58.350
5490,3,"104,86 ",112.33,"112,33 ",decomand,1,Parter / 4,1,3,Între 2000 şi 2010,beton,bloc de apartamente,P+4E,2,NaN,2,260.000
5491,3,64,NaN,77,semidecomand,1,Etaj 6 / 8,1,2,1984,NaN,bloc de apartamente,P+8E,NaN,NaN,1,72.000
5492,3,72,NaN,86,decomand,1,Etaj 8 / 11,NaN,2,2019,NaN,bloc de apartamente,P+11E,NaN,NaN,NaN,139.900
5493,1,36,NaN,36,decomand,1,Etaj 4 / 11,1,1,2020 (finalizata),beton,bloc de apartamente,P+11E,NaN,NaN,1,51.999
5494,1,36,NaN,36,decomand,1,Etaj 3 / 11,1,1,2020 (finalizata),beton,bloc de apartamente,P+11E,NaN,NaN,1,51.999
5495,2,53,NaN,"63,6 ",semidecomand,1,Etaj 1 / 10,NaN,1,1980,NaN,bloc de apartamente,P+10E,NaN,NaN,1,57.000
5496,2,56,56,65,decomand,1,Etaj 7 / 9,1,1,1979,beton,bloc de apartamente,P+9E,NaN,NaN,1 (închise),90.000
5497,2,49,NaN,"58,8 ",semidecomand,1,Etaj 1 / 4,1,1,2015,caramida,bloc de apartamente,P+4E,NaN,NaN,1,58.000
5498,1,42,NaN,50,decomand,1,Etaj 2 / 5,1,1,2020 (finalizata),altele,bloc de apartamente,P+5E,NaN,NaN,1,50.736
5499,1,34,NaN,NaN,decomand,1,Etaj 9 / 11,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+11E,NaN,NaN,NaN,66.990
5500,1,30,NaN,NaN,decomand,1,Etaj 11 / 11,NaN,NaN,2009,NaN,bloc de apartamente,P+11E,NaN,NaN,NaN,44.800
5501,2,35,NaN,40,decomand,1,Etaj 4 / 6,1,NaN,2011,NaN,bloc de apartamente,P+6E,NaN,NaN,1,75.000
5502,3,90,NaN,110,decomand,1,Etaj 4 / 7,1,2,1996,beton,bloc de apartamente,P+7E,NaN,NaN,3,175.000
5503,2,53,65,79,semidecomand,1,Etaj 9 / 12,1,1,2020 (finalizata),beton,bloc de apartamente,S+P+12E,NaN,1,1,158.000
5504,2,"65,75 ",NaN,"75,4 ",decomand,1,Etaj 4 / 6,1,1,2020 (in constructie),caramida,bloc de apartamente,P+6E,NaN,NaN,1,72.489
5505,4,208,208,250,decomand,lux,Etaj 2 / 7,1,3,2014,beton,bloc de apartamente,S+P+7E,1,1,2,1.350.000 
5506,2,"57,3 ",60.68,"70,92 ",decomand,lux,Parter / 10,1,2,2020 (in constructie),beton,bloc de apartamente,S+P+10E,NaN,NaN,1,135.000
5507,2,57,NaN,67,decomand,1,Etaj 1 / 3,1,1,2020 (in constructie),beton,bloc de apartamente,P+3E,NaN,NaN,1 (închise),62.300
5508,3,"70,46 ",NaN,"81,43 ",decomand,1,Etaj 4 / 4,1,2,2020 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,1,74.900
5509,3,56,NaN,66,decomand,lux,Etaj 2 / 10,1,1,1975,NaN,bloc de apartamente,P+10E,NaN,1,NaN,121.900
5510,2,"51,8 ",54.6,"59,1 ",decomand,1,Etaj 2 / 12,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+12E,NaN,NaN,1,86.834
5511,3,69,NaN,"86,49 ",decomand,1,Parter / 7,1,2,2013,altele,bloc de apartamente,P+7E,NaN,NaN,NaN,128.000
5512,3,68,NaN,81,semidecomand,1,Etaj 3 / 9,1,1,1980,NaN,bloc de apartamente,P+9E,NaN,NaN,1,92.000
5513,1,"40,68 ",NaN,"48,7 ",decomand,1,Etaj 6 / 11,1,1,2021 (in constructie),beton,bloc de apartamente,P+11E,NaN,NaN,1,44.748
5514,3,88,NaN,108,decomand,1,Etaj 4 / 5,1,2,2019,beton,bloc de apartamente,P+5E,1,NaN,2,143.400
5515,4,83,NaN,100,semidecomand,1,Parter / 3,1,2,2019,caramida,bloc de apartamente,P+3E,NaN,NaN,NaN,160.000
5516,2,50,NaN,50,decomand,1,Etaj 5 / 5,1,1,2019,NaN,bloc de apartamente,P+5E,NaN,1,1,74.000
5517,3,135,274,274,decomand,1,Etaj 7 / 7,1,3,2020 (finalizata),beton,bloc de apartamente,S+P+7E,NaN,1,3,565.000
5518,2,48,65,68,semidecomand,NaN,Etaj 8,1,1,1964,NaN,bloc de apartamente,NaN,NaN,NaN,1 (închise),68.900
5519,2,65,NaN,NaN,decomand,lux,Etaj 1 / 6,NaN,NaN,2021 (in constructie),NaN,bloc de apartamente,P+6E,NaN,NaN,NaN,77.350
5520,2,54,54,"61,56 ",decomand,1,Etaj 8 / 8,1,1,2020 (finalizata),beton,bloc de apartamente,D+P+8E+M,NaN,1,1 (închise),44.550
5521,1,30,NaN,NaN,semidecomand,1,Etaj 2 / 10,1,1,1970,beton,bloc de apartamente,P+10E,NaN,1,1,43.000
5522,3,78,NaN,"93,6 ",decomand,1,Etaj 3 / 7,1,2,1992,NaN,bloc de apartamente,P+7E,NaN,NaN,1,230.000
5523,3,"66,5 ",70.68,76,decomand,1,Etaj 3 / 9,1,2,2021 (in constructie),beton,bloc de apartamente,D+P+9E,NaN,NaN,1,69.900
5524,2,44,NaN,58,decomand,1,Parter / 4,1,1,2020 (finalizata),beton,bloc de apartamente,P+4E,NaN,NaN,1,52.000
5525,4,153,NaN,268,decomand,lux,Etaj 3 / 3,1,2,2019,beton,bloc de apartamente,P+3E,NaN,2,2,340.000
5526,3,72,80,98,decomand,NaN,Etaj 4 / 12,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+12E,NaN,2,1,159.035
5527,2,50,55,65,decomand,1,Etaj 3 / 8,1,1,2020 (in constructie),caramida,bloc de apartamente,S+D+P+8E,NaN,NaN,1,58.900
5528,1,28,NaN,32,semidecomand,1,Etaj 2 / 8,1,1,1992,beton,bloc de apartamente,P+8E,NaN,NaN,1 (închise),62.000
5529,2,90,156,175,decomand,1,Parter / 5,1,1,2010,NaN,bloc de apartamente,P+5E,NaN,NaN,1,335.000
5530,2,53,NaN,NaN,decomand,1,Etaj 3 / 10,1,1,1978,NaN,bloc de apartamente,P+10E,NaN,NaN,1,68.000
5531,3,58,58,65,semidecomand,1,Parter / 2,1,1,2020 (in constructie),beton,bloc de apartamente,P+2E,NaN,1,1,72.000
5532,3,77,NaN,"92,4 ",decomand,1,Etaj 6 / 8,1,2,1992,NaN,bloc de apartamente,P+8E,NaN,1,1,145.000
5533,2,57,57,68,decomand,lux,Etaj 2 / 9,1,2,2022 (in constructie),beton,bloc de apartamente,S+P+9E,NaN,1,1,76.000
5534,2,42,NaN,54,decomand,1,Parter / 5,1,1,2019,caramida,bloc de apartamente,P+5E,NaN,NaN,NaN,59.000
5535,1,33,33,40,decomand,1,Etaj 9 / 9,1,1,1970,beton,bloc de apartamente,S+P+9E,NaN,NaN,NaN,47.000
5536,3,"75,58 ",NaN,"105,39 ",decomand,lux,Etaj 7 / 8,NaN,2,2019,beton,bloc de apartamente,P+8E,NaN,NaN,NaN,207.000
5537,2,53,53,53,decomand,1,Etaj 2 / 4,1,1,1985,beton,bloc de apartamente,P+4E,NaN,1,1 (închise),115.000
5538,3,74,NaN,77,decomand,1,Etaj 2 / 10,1,2,1980,beton,bloc de apartamente,P+10E,NaN,NaN,1,74.900
5539,3,"68,62 ",NaN,"101,47 ",decomand,1,Etaj 10 / 14,1,1,1976,NaN,bloc de apartamente,P+14E,NaN,NaN,1,69.899
5540,2,52,52,60,semidecomand,1,Etaj 2 / 7,1,1,Între 1941 şi 1977,beton,bloc de apartamente,S+P+7E,NaN,NaN,1 (închise),74.900
5541,1,42,42,47,decomand,1,Etaj 5 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+5E,1,1,1,42.000
5542,2,60,NaN,NaN,decomand,1,Etaj 3 / 3,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,46.000
5543,2,50,NaN,60,circul,1,Etaj 10 / 11,1,1,1970,beton,bloc de apartamente,P+11E,NaN,NaN,1,60.000
5544,3,77,95,95,decomand,1,Etaj 6 / 10,1,2,2020 (finalizata),beton,bloc de apartamente,S+P+10E,NaN,1,1,196.413
5545,3,70,NaN,70,decomand,1,Etaj 9 / 10,1,1,1974,altele,bloc de apartamente,P+10E,NaN,NaN,2,74.500
5546,2,"57,5 ",57.5,"65,55 ",decomand,1,Etaj 7 / 8,1,1,2020 (finalizata),beton,bloc de apartamente,D+P+8E,NaN,1,1 (închise),50.312
5547,2,67,NaN,77,decomand,lux,Etaj 2 / 3,NaN,1,2021 (in constructie),beton,bloc de apartamente,S+P+3E,NaN,NaN,1,92.000
5548,3,73,NaN,73,semidecomand,1,Etaj 6 / 9,1,1,1967,altele,bloc de apartamente,P+9E,NaN,NaN,2,97.000
5549,2,55,NaN,71,nedecomand,1,Etaj 1 / 9,1,1,1935,caramida,bloc de apartamente,P+9E,NaN,NaN,NaN,69.000
5550,2,68,68,82,decomand,1,Etaj 3 / 5,1,1,2020 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1,64.500
5551,2,70,NaN,90,decomand,lux,Etaj 5 / 11,1,1,2017,beton,bloc de apartamente,P+11E,NaN,NaN,NaN,155.000
5552,4,100,120,120,semidecomand,1,Etaj 9 / 10,1,2,2020 (in constructie),beton,bloc de apartamente,S+P+10E,NaN,NaN,2,215.000
5553,2,54,70,NaN,semidecomand,1,Etaj 1 / 4,1,1,2020 (in constructie),beton,bloc de apartamente,S+P+4E,NaN,1,1,120.750
5554,3,80,140,145,decomand,1,Ultimele 2 etaje / 4,1,2,2019,beton,bloc de apartamente,D+P+4E,1,NaN,2 (1 închise),180.931
5555,3,77,NaN,88,semidecomand,1,Etaj 6 / 8,1,2,1991,beton,bloc de apartamente,P+8E,NaN,1,2,179.900
5556,3,"72,62 ",NaN,"87,14 ",semidecomand,1,Etaj 2 / 6,1,2,2005,NaN,bloc de apartamente,P+6E,NaN,NaN,1,129.000
5557,2,49,NaN,55,semidecomand,1,Parter / 4,1,1,1970,altele,bloc de apartamente,P+4E,NaN,NaN,1,79.500
5558,3,90,100,110,decomand,1,Etaj 1 / 10,1,1,2001,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,161.000
5559,4,102,147,177,semidecomand,lux,Parter / 5,1,3,2021 (in constructie),beton,bloc de apartamente,S+P+5E,NaN,NaN,1,286.160
5560,1,37,39,39,semidecomand,1,Etaj 6 / 6,1,1,2009,NaN,bloc de apartamente,P+6E,NaN,NaN,1 (închise),47.000
5561,4,77,NaN,92,decomand,1,Etaj 1 / 10,1,2,1979,beton,bloc de apartamente,P+10E,NaN,NaN,3,84.000
5562,2,46,NaN,55,semidecomand,2,Demisol / 11,1,1,2018,NaN,bloc de apartamente,D+P+11E,NaN,NaN,1,66.500
5563,2,61,NaN,"64,86 ",decomand,lux,Etaj 3 / 12,1,1,2019,beton,bloc de apartamente,P+12E,NaN,NaN,NaN,132.000
5564,3,65,68,68,decomand,1,Etaj 4 / 4,1,1,1973,caramida,bloc de apartamente,P+4E,NaN,1,1 (închise),76.000
5565,2,57,NaN,80,decomand,1,Parter / 3,1,1,1930,beton,bloc de apartamente,P+3E,NaN,NaN,NaN,88.000
5566,2,52,NaN,63,decomand,1,Parter / 4,1,1,1990,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,115.000
5567,2,58,NaN,69,decomand,1,Etaj 6 / 10,NaN,1,1979,beton,bloc de apartamente,D+P+10E,NaN,NaN,1,71.900
5568,3,117,NaN,NaN,decomand,1,Etaj 6 / 7,1,2,1990,NaN,bloc de apartamente,P+7E,NaN,NaN,3,239.000
5569,2,"56,58 ",NaN,"73,55 ",decomand,1,Etaj 4 / 4,1,1,1990,beton,bloc de apartamente,P+4E,NaN,NaN,1,90.000
5570,5,"264,55 ",NaN,290,decomand,lux,Demisol / 4,1,4,2020 (in constructie),beton,bloc de apartamente,D+P+4E,NaN,NaN,3,1.000.000 
5571,3,74,NaN,88,decomand,1,Etaj 2 / 8,1,2,1985,NaN,bloc de apartamente,P+8E,NaN,NaN,1,87.500
5572,2,58,NaN,68,decomand,1,Etaj 7 / 8,1,1,1980,beton,bloc de apartamente,P+8E,NaN,NaN,1,79.000
5573,2,52,53,54,decomand,1,Etaj 3 / 3,1,1,2021 (in constructie),beton,bloc de apartamente,P+3E,NaN,1,1,68.500
5574,2,NaN,48,52,nedecomand,1,Etaj 1 / 2,1,1,2020 (finalizata),beton,bloc de apartamente,S+P+2E,NaN,NaN,1,91.245
5575,2,52,NaN,NaN,decomand,1,Etaj 5 / 5,NaN,NaN,2020 (finalizata),NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,45.000
5576,3,72,NaN,NaN,decomand,1,Parter / 4,1,2,1982,beton,bloc de apartamente,P+4E,NaN,1,NaN,169.900
5577,2,46,49,65,semidecomand,lux,Etaj 6 / 9,1,1,2019,beton,bloc de apartamente,S+P+9E,1,NaN,1,107.000
5578,3,95,NaN,114,decomand,1,Etaj 2 / 16,1,2,2010,NaN,bloc de apartamente,P+16E,NaN,NaN,1,180.000
5579,2,61,80,80,decomand,1,Parter / 3,1,1,2015,beton,bloc de apartamente,P+3E,NaN,NaN,NaN,149.000
5580,3,72,NaN,77,decomand,1,Etaj 1 / 4,1,2,2020 (finalizata),NaN,bloc de apartamente,P+4E,NaN,NaN,1,158.000
5581,2,54,61,61,decomand,lux,Etaj 7 / 11,1,1,2020 (finalizata),beton,bloc de apartamente,S+P+11E,NaN,1,1,146.371
5582,2,54,NaN,65,decomand,1,Parter / 4,1,1,1986,beton,bloc de apartamente,P+4E,NaN,NaN,1,129.000
5583,2,35,NaN,"45,5 ",semidecomand,2,Parter / 4,1,1,1972,beton,bloc de apartamente,P+4E,NaN,1,NaN,49.500
5584,2,50,NaN,60,decomand,1,Etaj 1 / 4,1,1,1990,caramida,bloc de apartamente,P+4E,NaN,NaN,NaN,136.000
5585,2,35,NaN,42,semidecomand,1,Parter / 3,1,1,1962,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,76.001
5586,3,65,71,85,decomand,1,Etaj 2 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,NaN,1,72.900
5587,2,50,NaN,NaN,decomand,lux,Etaj 1 / 4,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,136.000
5588,3,78,NaN,90,semidecomand,1,Etaj 4 / 10,1,1,1986,beton,bloc de apartamente,P+10E,NaN,NaN,NaN,124.900
5589,2,48,NaN,"63,69 ",decomand,lux,Etaj 1 / 3,1,1,2020 (in constructie),beton,bloc de apartamente,P+3E,NaN,NaN,2,125.000
5590,3,67,NaN,85,semidecomand,1,Etaj 1 / 4,NaN,1,1968,NaN,bloc de apartamente,P+4E,NaN,NaN,1,104.700
5591,2,"71,21 ",NaN,"79,6 ",decomand,1,Etaj 4 / 5,1,1,2020 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,2,67.800
5592,2,"71,21 ",NaN,"79,6 ",decomand,1,Etaj 3 / 5,1,1,2020 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,2,67.800
5593,2,54,54,64,decomand,1,Etaj 10 / 10,1,1,1984,beton,bloc de apartamente,S+P+10E,NaN,1,1 (închise),64.980
5594,2,46,NaN,53,semidecomand,1,Etaj 3 / 3,1,1,2014,beton,bloc de apartamente,P+3E,NaN,1,1 (închise),42.500
5595,2,58,NaN,NaN,semidecomand,NaN,Etaj 4,NaN,NaN,Între 2000 şi 2010,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,58.000
5596,4,109,109,119,decomand,lux,Etaj 1 / 5,1,2,2020 (in constructie),beton,bloc de apartamente,D+P+5E,NaN,NaN,2 (închise),135.500
5597,8,220,NaN,240,decomand,1,Ultimele 2 etaje / 2,1,2,1938,caramida,bloc de apartamente,D+P+2E+M,NaN,NaN,NaN,310.000
5598,2,45,NaN,48,decomand,1,Etaj 3 / 5,1,1,2014,altele,bloc de apartamente,P+5E,NaN,1,1,67.000
5599,2,63,NaN,86,decomand,lux,Etaj 1 / 5,1,2,2010,NaN,bloc de apartamente,P+5E,NaN,1,1,140.000
5600,2,56,72,85,decomand,1,Etaj 3 / 3,1,1,2013,beton,bloc de apartamente,P+3E,NaN,NaN,1,64.000
5601,2,59,62,75,semidecomand,1,Etaj 1 / 2,1,1,1940,beton,bloc de apartamente,P+2E,NaN,NaN,1,120.000
