,Nr camere,Suprafata utila,Suprafata utila totala,Suprafata construita,Compartimentare,Confort,Etaj,Nr. bucatarii,Nr. bai,An constructie,Structura rezistenta,Tip imobil,Regim inaltime,Nr. garaje,Nr. locuri parcare,Nr. balcoane,Latitudine,Longitudine,Zona,Pret
6258,1,42,NaN,NaN,semidecomand,1,Etaj 2 / 12,1,1,2020,beton,bloc de apartamente,P+12E,NaN,1,NaN,44.4209632,26.1202956,Nerva Traian,78.567 
6259,2,41,NaN,NaN,decomand,1,Parter,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.4318,26.132,Calea Călăraşilor,79.000 
6260,3,87,NaN,105,decomand,1,Etaj 4 / 4,1,2,2008,NaN,bloc de apartamente,P+4E+M,NaN,1,1,44.4564388,25.9784695,NaN,98.500 
6261,3,80,NaN,100,decomand,1,Parter / 8,1,2,2019,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,44.5110053,26.0817578,Pipera,118.000 
6262,3,56,NaN,60,semidecomand,1,Parter / 5,1,1,2015,caramida,bloc de apartamente,P+5E,NaN,1,1,44.3701206,26.1526978,Sud,69.000 
6263,2,"76,77 ",NaN,100,semidecomand,1,Parter / 7,NaN,1,2010,NaN,bloc de apartamente,P+7E,NaN,NaN,NaN,44.4537137,26.0990145,Dorobanţi,99.400 
6264,2,"50,45 ",57.65,"69,18 ",decomand,1,Etaj 2 / 5,1,1,2020,beton,bloc de apartamente,D+P+5E,NaN,1,1,44.3685955,26.1554254,Sud,55.900 
6265,3,83,83,97,decomand,lux,Etaj 3 / 9,1,2,2017,beton,bloc de apartamente,S+P+9E,NaN,1 - Inclus în preț,1,44.4910614,26.0815379,Herăstrău,246.000 
6266,2,"52,23 ",58.19,"68,01 ",decomand,lux,Etaj 1 / 10,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+10E,NaN,NaN,1,44.4452167,26.0610876,Regie,90.103 
6267,3,64,67,69,decomand,1,Etaj 2 / 10,1,1,1976,beton,bloc de apartamente,P+10E,NaN,NaN,2 (închise),44.4407147,26.181514,Pantelimon,72.500 
6268,3,180,NaN,230,semidecomand,lux,Etaj 15 / 17,1,3,2008,NaN,bloc de apartamente,P+17E,1,2,1,44.4208734,26.128057,Dudeşti,340.000 
6269,2,56,NaN,65,decomand,lux,Etaj 1 / 5,1,1,2020,beton,bloc de apartamente,P+5E,NaN,NaN,1 (închise),44.3743907,26.1056081,Brâncoveanu,72.500 
6270,3,114,NaN,140,decomand,1,Etaj 1 / 3,1,2,2008,beton,bloc de apartamente,S+P+3E,NaN,2,2,44.5267,26.14326,Pipera,185.000 
6271,2,46,NaN,"56,4 ",decomand,1,Etaj 9 / 10,1,1,2001,beton,bloc de apartamente,P+10E,NaN,NaN,1,44.4223277,26.1235522,Octavian Goga,79.900 
6272,2,"57,53 ",NaN,80,semidecomand,1,Etaj 2 / 4,1,1,2015,NaN,bloc de apartamente,P+4E,NaN,NaN,2,44.4820621,26.0162886,Bucureştii Noi,81.000 
6273,2,50,51,67,decomand,1,Etaj 1 / 6,1,1,2019,beton,bloc de apartamente,S+P+6E,NaN,NaN,NaN,44.4207071,26.0634343,13 Septembrie,79.900 
6274,2,55,NaN,57,decomand,1,Parter / 5,1,1,2006,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.483094,26.0913339,Herăstrău,129.499 
6275,4,79,NaN,87,semidecomand,1,Etaj 1 / 10,1,2,1977,NaN,bloc de apartamente,P+10E,NaN,NaN,2,44.4655753,26.1362496,Colentina,89.900 
6276,2,45,NaN,47,semidecomand,1,Etaj 7 / 8,1,1,1960,NaN,bloc de apartamente,P+8E,NaN,NaN,1,44.4331966,26.1006323,P-ţa Universităţii,78.000 
6277,2,48,NaN,NaN,decomand,1,Etaj 3 / 5,NaN,NaN,2015,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.3748804,26.1117056,Brâncoveanu,62.000 
6278,2,47,NaN,NaN,decomand,NaN,Demisol / 3,NaN,NaN,2016,NaN,bloc de apartamente,P+3E,NaN,NaN,NaN,44.4067173,26.1813302,1 Decembrie 1918,63.500 
6279,2,58,NaN,65,decomand,1,Parter / 9,1,1,2018,NaN,bloc de apartamente,P+9E,NaN,NaN,1,44.413809,26.1004338,Tineretului,119.000 
6280,2,59,NaN,69,decomand,1,Etaj 1 / 5,1,1,2020,caramida,bloc de apartamente,S+P+5E,NaN,1,1,44.400096,26.0712632,Rahova,69.900 
6281,1,37,NaN,42,decomand,1,Etaj 2 / 4,1,1,NaN,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4264624,26.0225765,Drumul Taberei,40.000 
6282,4,176,NaN,240,decomand,lux,Etaj 2 / 2,1,2,2008,NaN,bloc de apartamente,P+2E,1,NaN,NaN,44.4662805,26.0820363,Aviatorilor,1.049.000 
6283,4,173,NaN,250,decomand,NaN,Etaj 2 / 4,NaN,3,2010,NaN,bloc de apartamente,P+4E,NaN,NaN,3,44.4536688,26.0921064,Herăstrău,359.000 
6284,1,41,NaN,49,decomand,1,Etaj 1 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.4133534,26.200551,1 Decembrie 1918,44.000 
6285,2,51,NaN,60,decomand,1,Etaj 2 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,P+7E,NaN,NaN,1,44.3716489,26.1244907,Berceni,52.000 
6286,2,"65,75 ",NaN,"75,4 ",decomand,1,Etaj 4 / 6,1,1,2020,caramida,bloc de apartamente,P+6E,NaN,NaN,1,44.4151308,26.192053,1 Decembrie 1918,72.489 
6287,2,49,56,67,decomand,1,Etaj 1 / 4,1,1,2020,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.3693436,26.1199901,Berceni,57.600 
6288,4,83,NaN,96,semidecomand,1,Etaj 8 / 10,1,1,1982,NaN,bloc de apartamente,P+10E,NaN,NaN,1,44.4679216,26.1448645,Colentina,86.000 
6289,4,"90,97 ",NaN,"94,25 ",semidecomand,1,Etaj 4 / 8,1,2,1987,NaN,bloc de apartamente,P+8E,NaN,1,1,44.4140528,26.0742569,Sebastian,125.000 
6290,4,177,197,226,decomand,1,Etaj 5 / 6,1,3,2008,beton,bloc de apartamente,S+P+6E,NaN,2,3,44.4184609,26.1010986,Parcul Carol,395.000 
6291,3,"70,46 ",NaN,"81,43 ",decomand,1,Etaj 4 / 4,1,2,2019,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.4142132,26.1895197,1 Decembrie 1918,74.900 
6292,3,"70,5 ",75,91,decomand,1,Parter / 10,1,2,2019,beton,bloc de apartamente,S+P+10E,NaN,NaN,1,44.4882563,26.0927912,Aviaţiei,179.000 
6293,1,33,NaN,35,semidecomand,1,Etaj 2 / 8,1,1,1982,NaN,bloc de apartamente,P+8E,NaN,NaN,1 (închise),44.4504818,26.0736999,Titulescu,67.900 
6294,2,64,64,76,semidecomand,lux,Etaj 2 / 4,1,1,2008,beton,bloc de apartamente,P+4E,NaN,NaN,2 (1 închise),44.4185571,26.1316026,Vitan Mall,123.500 
6295,3,"71,09 ",72.75,83,decomand,lux,Etaj 1 / 4,1,1,2020,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.3752522,26.1513446,Central,85.000 
6296,2,57,57,69,semidecomand,1,Etaj 3 / 4,1,1,1987,beton,bloc de apartamente,S+P+4E,NaN,NaN,1,44.4602694,26.0944526,Dorobanţi,137.900 
6297,2,48,NaN,NaN,decomand,lux,Etaj 1,NaN,NaN,Între 1941 şi 1977,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.4177358,26.1038069,Unirii,77.900 
6298,2,"40,12 ",43.55,"53,2 ",semidecomand,1,Etaj 1 / 10,1,1,2019,beton,bloc de apartamente,S+P+10E,NaN,NaN,1,44.4881338,26.0927912,Aviaţiei,99.000 
6299,2,44,48,55,decomand,1,Etaj 6 / 11,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+11E,NaN,NaN,1,44.4378072,26.1656778,Chişinau,69.380 
6300,3,130,NaN,NaN,decomand,lux,Parter,NaN,2,Între 2000 şi 2010,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.527044,26.1486432,Central,225.000 
6301,2,"72,24 ",NaN,"79,9 ",decomand,1,Etaj 3 / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1,44.4111203,26.1913253,Theodor Pallady,72.900 
6302,1,"37,79 ",NaN,"49,97 ",decomand,1,Parter / 4,1,1,2020,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.4677421,26.1564258,Colentina,58.500 
6303,2,60,NaN,67,decomand,1,Etaj 3 / 9,NaN,1,2021 (in constructie),beton,bloc de apartamente,S+P+9E,NaN,NaN,1,44.41439,26.08791,Parcul Carol,89.900 
6304,4,84,NaN,94,semidecomand,1,Etaj 2 / 10,1,2,1982,NaN,bloc de apartamente,P+10E,NaN,NaN,2,44.4554514,26.1456101,Ştefan cel Mare,129.900 
6305,3,"68,85 ",NaN,"76,85 ",semidecomand,1,Etaj 6 / 11,1,1,1976,beton,bloc de apartamente,P+11E,NaN,1,1,44.4689922,26.1468228,Colentina,83.000 
6306,2,65,NaN,NaN,decomand,lux,Etaj 1 / 6,NaN,NaN,2021 (in constructie),NaN,bloc de apartamente,P+6E,NaN,NaN,NaN,44.5145356,26.0190176,Străuleşti,77.350 
6307,2,67,NaN,NaN,decomand,1,Etaj 2 / 8,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,44.4201114,26.1260673,Vitan Mall,115.000 
6308,3,104,NaN,125,decomand,1,Parter / 4,1,2,2011,beton,bloc de apartamente,P+4E,1,1 - Inclus în preț,NaN,44.503961,26.1334708,Pipera,175.000 
6309,2,50,NaN,50,semidecomand,1,Etaj 8 / 10,NaN,1,NaN,NaN,bloc de apartamente,P+10E,NaN,NaN,NaN,44.4342923,26.0218013,Militari,63.000 
6310,3,65,80,80,semidecomand,1,Etaj 2 / 8,1,2,1985,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4098369,26.1078359,Văcăresti,124.000 
6311,3,84,100,123,semidecomand,lux,Etaj 4 / 5,1,2,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,3,44.4460438,26.0839895,P-ţa Victoriei,256.760 
6312,2,81,NaN,NaN,decomand,lux,Etaj 11,NaN,NaN,2010,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.477486,26.1144368,Barbu Văcărescu,149.900 
6313,3,72,NaN,"86,4 ",decomand,1,Etaj 5 / 10,1,1,1974,beton,bloc de apartamente,P+10E,NaN,1,1,44.4114219,26.025658,Drumul Taberei,82.000 
6314,2,64,64,76,decomand,1,Etaj 6 / 8,1,1,2022 (in constructie),beton,bloc de apartamente,D+P+8E,NaN,1,1,44.3626071,26.1361138,Metalurgiei,53.900 
6315,3,89,NaN,NaN,decomand,1,Parter,NaN,2,2019,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.4317861,26.1234167,Calea Călăraşilor,185.000 
6316,3,75,80,89,decomand,1,Etaj 1 / 4,1,2,2020,beton,bloc de apartamente,S+P+4E,NaN,1,2,44.4073629,25.9889285,Prelungirea Ghencea,77.655 
6317,5,154,NaN,180,circul,1,Etaj 11 / 12,1,3,2009,beton,bloc de apartamente,P+12E,NaN,2,2,44.42129,26.13902,Dristor,369.000 
6318,2,93,NaN,115,semidecomand,lux,Etaj 1 / 4,1,2,2008,NaN,bloc de apartamente,D+P+4E,NaN,1,NaN,44.4796696,26.0911386,Herăstrău,195.000 
6319,3,75,NaN,88,decomand,1,Parter / 7,1,2,1982,altele,bloc de apartamente,P+7E,NaN,NaN,NaN,44.435936,26.1009009,Grădina Icoanei,169.900 
6320,2,50,50,60,decomand,1,Etaj 2 / 6,1,1,2021 (in constructie),beton,bloc de apartamente,P+6E,NaN,1,1,44.3724517,26.1290849,Apărătorii Patriei,51.640 
6321,2,50,NaN,50,semidecomand,1,Etaj 10 / 12,1,1,1979,beton,bloc de apartamente,P+12E,NaN,NaN,1,44.431587,26.1480176,Basarabia,63.500 
6322,1,41,41,53,decomand,1,Etaj 1 / 7,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+7E,NaN,1,NaN,44.4126997,26.1918624,Theodor Pallady,41.905 
6323,2,54,54,65,decomand,1,Etaj 3 / 6,1,1,2019,beton,bloc de apartamente,S+D+P+6E,NaN,NaN,1,44.4092352,26.1229018,Vitan,91.500 
6324,3,80,140,145,decomand,1,Ultimele 2 etaje / 4,1,2,2019,beton,bloc de apartamente,D+P+4E,1,NaN,2 (1 închise),44.4165407,26.1690118,Titan,180.931 
6325,1,36,NaN,38,decomand,1,Etaj 6 / 9,1,1,1986,beton,bloc de apartamente,P+9E,NaN,NaN,1,44.41613,26.06809,Rahova,52.900 
6326,3,87,NaN,192,decomand,1,Parter / 4,1,2,2019,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4419715,26.0830873,Victoriei,240.000 
6327,5,169,NaN,202,semidecomand,lux,Etaj 11 / 12,1,3,2010,beton,bloc de apartamente,P+12E,NaN,2,NaN,44.4194811,26.1326923,Dristor,450.000 
6328,2,66,NaN,88,semidecomand,1,Etaj 4 / 10,1,1,2018,NaN,bloc de apartamente,P+10E,NaN,NaN,2,44.4695628,26.1055991,Barbu Văcărescu,180.000 
6329,3,95,NaN,133,semidecomand,1,Etaj 2 / 4,1,2,2019,beton,bloc de apartamente,P+4E,1,NaN,1,44.4535854,26.0705468,P-ţa Victoriei,263.025 
6330,2,"57,56 ",NaN,"69,72 ",semidecomand,1,Etaj 3 / 5,1,1,1996,beton,bloc de apartamente,P+5E,NaN,NaN,1,44.4841066,26.1016735,Aviaţiei,113.000 
6331,2,50,NaN,50,semidecomand,1,Parter / 8,1,1,1986,altele,bloc de apartamente,P+8E,NaN,NaN,NaN,44.4641,26.14182,Colentina,61.000 
6332,3,103,NaN,119,decomand,lux,Etaj 1 / 5,1,2,2009,NaN,bloc de apartamente,P+5E,1,1,NaN,44.4691269,26.09711,Floreasca,298.000 
6333,2,52,55,65,semidecomand,1,Etaj 8 / 10,1,1,1987,beton,bloc de apartamente,S+P+10E,NaN,NaN,1 (închise),44.3984245,26.1094768,Brâncoveanu,76.900 
6334,3,64,NaN,64,semidecomand,1,Etaj 7 / 7,1,1,1980,NaN,bloc de apartamente,P+7E,NaN,NaN,NaN,44.427167,26.1386302,Mihai Bravu,108.000 
6335,5,180,327,400,semidecomand,lux,Etaj 6 / 7,2,4,2020,beton,bloc de apartamente,S+P+7E,2,2,4,44.4517918,26.0846512,Victoriei,764.650 
6336,3,146,NaN,175,decomand,lux,Etaj 4 / 5,1,2,2007,NaN,bloc de apartamente,P+5E,NaN,NaN,3,44.484113,26.0935886,Aviaţiei,349.900 
6337,1,45,NaN,55,decomand,lux,Etaj 3 / 9,1,1,2020,beton,bloc de apartamente,P+9E,NaN,NaN,1,44.4141773,26.0871632,Parcul Carol,58.600 
6338,2,54,NaN,60,decomand,1,Etaj 1 / 4,NaN,1,1984,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4373215,26.0227385,Gorjului,78.900 
6339,3,79,NaN,110,semidecomand,lux,Etaj 1 / 4,1,2,2017,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.467785,26.068327,Domenii,245.000 
6340,2,64,NaN,70,semidecomand,1,Parter / 3,1,1,2011,NaN,bloc de apartamente,P+3E,NaN,NaN,1,44.4624164,26.0702038,1 Mai,115.000 
6341,2,48,NaN,58,semidecomand,1,Etaj 9 / 11,1,1,1963,NaN,bloc de apartamente,P+11E,NaN,NaN,1,44.4529606,26.0987719,Dorobanţi,82.900 
6342,3,"83,2 ",NaN,"89,3 ",decomand,1,Parter / 7,1,2,2020,beton,bloc de apartamente,D+P+7E,NaN,NaN,1,44.4059223,26.1244907,Mihai Bravu,118.857 
6343,3,186,NaN,230,decomand,lux,Etaj 4 / 4,NaN,2,2017,beton,bloc de apartamente,S+P+4E,NaN,NaN,NaN,44.4418368,26.0972538,Eminescu,279.000 
6344,3,112,140,176,decomand,lux,Ultimele 2 etaje / 12,1,3,2020,beton,bloc de apartamente,S+P+12E,NaN,2,2,44.4731291,26.0558122,Domenii,424.600 
6345,2,54,NaN,63,semidecomand,1,Etaj 5 / 10,1,1,1978,NaN,bloc de apartamente,P+10E,NaN,NaN,1 (închise),44.4583432,26.1375791,Colentina,62.800 
6346,2,60,NaN,60,decomand,lux,Etaj 5 / 11,1,1,2019,altele,bloc de apartamente,P+11E,NaN,NaN,1,44.43023,26.03747,Lujerului,124.000 
6347,2,"46,55 ",52.15,"57,33 ",semidecomand,lux,Etaj 1 / 12,1,1,2021 (in constructie),beton,bloc de apartamente,S+P+12E,NaN,NaN,1,44.486012,26.1045801,Aviaţiei,98.300 
6348,2,54,62,79,decomand,lux,Etaj 2 / 9,1,1,2021 (in constructie),beton,bloc de apartamente,P+9E,NaN,1,1,44.5302542,26.1030623,Băneasa,106.313 
6349,2,"49,4 ",54.85,60,decomand,lux,Etaj 2 / 5,1,1,2021 (in constructie),NaN,bloc de apartamente,P+5E,NaN,NaN,1 (închise),44.4357529,25.9932647,Păcii,58.500 
6350,1,27,NaN,27,decomand,1,Etaj 8 / 8,1,1,1985,altele,bloc de apartamente,P+8E,NaN,NaN,NaN,44.4596,26.12414,Tei,39.500 
6351,2,48,NaN,55,decomand,1,Parter / 9,NaN,1,2017,bca,bloc de apartamente,P+9E,NaN,NaN,1,44.4098947,26.1020508,Tineretului,120.000 
6352,2,54,NaN,60,decomand,1,Etaj 7 / 11,1,1,2020,beton,bloc de apartamente,P+11E,NaN,NaN,1,44.482282,26.105329,Aviaţiei,135.000 
6353,2,"57,1 ",NaN,"61,7 ",NaN,NaN,Parter,1,1,NaN,NaN,bloc de apartamente,NaN,NaN,NaN,NaN,44.4619045,26.1172027,Tei,64.416 
6354,3,84,NaN,84,decomand,1,Etaj 6 / 6,1,2,2020,altele,bloc de apartamente,P+6E,NaN,1,1,44.4401629,26.1244997,Calea Călăraşilor,139.500 
6355,2,45,NaN,47,decomand,lux,Parter,NaN,1,2021 (finalizata),caramida,bloc de apartamente,NaN,NaN,NaN,1,44.446274,25.982924,Militari,38.250 
6356,5,145,165,180,decomand,1,Etaj 5 / 6,1,2,2014,beton,bloc de apartamente,S+P+6E,NaN,1,2,44.4126411,26.0885671,Parcul Carol,374.500 
6357,5,163,NaN,211,decomand,lux,Etaj 5 / 5,1,2,2014,NaN,bloc de apartamente,P+5E,NaN,1,2,44.4141876,26.092322,Parcul Carol,375.000 
6358,2,"52,59 ",NaN,"63,2 ",decomand,1,Etaj 5 / 11,1,1,2021 (in constructie),beton,bloc de apartamente,P+11E,NaN,NaN,1,44.4147522,26.201081,Theodor Pallady,59.350 
6359,1,"39,25 ",39.25,43,decomand,lux,Etaj 2 / 10,1,1,2022 (in constructie),beton,bloc de apartamente,S+P+10E,NaN,NaN,1,44.3821604,26.1493652,Olteniţei,51.000 
6360,3,58,58,65,semidecomand,1,Parter / 2,1,1,2020,beton,bloc de apartamente,P+2E,NaN,1,1,44.542622,26.0745873,Central,70.000 
6361,3,65,NaN,78,semidecomand,1,Etaj 2 / 8,1,1,1964,NaN,bloc de apartamente,P+8E,NaN,NaN,1,44.4496225,26.1074676,Ştefan cel Mare,104.000 
6362,2,"55,5 ",NaN,"67,96 ",semidecomand,2,Etaj 5 / 7,1,1,2020,beton,bloc de apartamente,P+7E,1,1,1,44.4504595,26.0823776,P-ţa Victoriei,144.550 
6363,5,200,NaN,230,decomand,lux,Etaj 3 / 5,1,3,2010,NaN,bloc de apartamente,P+5E,NaN,2,NaN,44.4554642,26.0752989,Clucerului,479.900 
6364,2,50,60,61,semidecomand,lux,Etaj 3 / 3,1,1,2020,caramida,bloc de apartamente,P+3E,NaN,NaN,1,44.4855486,26.1045032,Aviaţiei,132.500 
6365,2,58,NaN,NaN,decomand,lux,Etaj 1 / 12,NaN,NaN,2009,NaN,bloc de apartamente,P+12E,NaN,NaN,NaN,44.4231873,26.1394779,Dristor,129.000 
6366,3,"59,49 ",NaN,77,semidecomand,2,Parter / 2,1,1,2010,beton,bloc de apartamente,D+P+2E,NaN,1,NaN,44.3755979,26.1370761,Apărătorii Patriei,82.000 
6367,2,"51,6 ",NaN,72,decomand,1,Etaj 2 / 4,1,1,2021 (in constructie),beton,bloc de apartamente,P+4E,NaN,NaN,NaN,44.482533,26.089066,Herăstrău,142.241 
6368,3,101,NaN,120,decomand,lux,Etaj 6 / 9,1,2,2021 (in constructie),beton,bloc de apartamente,P+9E,NaN,NaN,1,44.4239751,26.1730573,Liviu Rebreanu,138.500 
6369,3,80,80,85,decomand,1,Etaj 6 / 8,1,2,1994,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4288799,26.1253261,Calea Călăraşilor,130.000 
6370,2,45,45,53,decomand,1,Etaj 3 / 10,1,1,2020,beton,bloc de apartamente,D+P+10E,NaN,NaN,1,44.4771756,26.1175913,Barbu Văcărescu,89.000 
6371,2,50,50,60,decomand,1,Etaj 3 / 8,1,1,1983,beton,bloc de apartamente,S+P+8E,NaN,1,1 (închise),44.4155436,26.1398951,Dristor,79.900 
6372,2,52,NaN,NaN,decomand,1,Etaj 5 / 5,NaN,NaN,2020,NaN,bloc de apartamente,P+5E,NaN,NaN,NaN,44.4474564,25.9806531,NaN,45.000 
6373,1,40,42,50,decomand,1,Etaj 7 / 8,1,1,1989,beton,bloc de apartamente,P+8E,NaN,NaN,1 (închise),44.421891,26.1315324,Dudeşti,58.900 
6374,10,608,NaN,700,decomand,lux,Etaj 2 / 2,NaN,5,NaN,NaN,casa/vila,P+2E+M,1,2,NaN,44.4626644,26.0885274,Dorobanţi,1.200.000 
6375,2,60,NaN,65,decomand,1,Etaj 7 / 8,1,1,1997,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4325428,26.1300333,Calea Calarasilor,100.000 
6376,3,77,NaN,114,decomand,lux,Etaj 2 / 3,1,1,2021,beton,bloc de apartamente,P+3E,NaN,NaN,NaN,44.5141313,26.1145104,Pipera,156.500 
6377,2,49,NaN,55,semidecomand,1,Etaj 1 / 4,1,1,1980,altele,bloc de apartamente,P+4E,NaN,NaN,1,44.4492569,26.0893306,Dorobanţi,120.000 
6378,3,"68,58 ",NaN,"79,16 ",decomand,1,Etaj 4 / 4,1,2,2019,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.41481,26.1924303,1 Decembrie 1918,73.900 
6379,2,55,55,65,decomand,lux,Parter / 12,1,1,2019,NaN,bloc de apartamente,P+12E,NaN,1,1,44.430163,26.0362021,Lujerului,105.000 
6380,4,108,113,130,decomand,1,Etaj 6 / 8,1,2,1992,beton,bloc de apartamente,S+P+8E,NaN,NaN,4 (3 închise),44.4285111,26.1329562,Decebal,210.000 
6381,4,205,NaN,260,decomand,NaN,Etaj 2 / 4,NaN,NaN,2010,NaN,bloc de apartamente,P+4E,NaN,NaN,NaN,44.4638699,26.0842551,Kiseleff,1.049.000 
6382,3,185,185,220,semidecomand,1,Etaj 5 / 5,1,3,2020,beton,bloc de apartamente,S+P+5E,1,1,1,44.4467128,26.1132119,Eminescu,329.000 
6383,2,"38,9 ",NaN,51,semidecomand,2,Etaj 2 / 5,1,1,2020,caramida,bloc de apartamente,P+5E,NaN,NaN,1,44.374699,26.1257483,Metalurgiei,50.000 
6384,2,57,NaN,70,decomand,1,Etaj 1 / 8,1,1,1962,beton,bloc de apartamente,P+8E,NaN,NaN,1,44.4537906,26.1024101,Ştefan cel Mare,70.000 
6385,2,58,NaN,58,semidecomand,1,Parter / 5,1,1,2021 (in constructie),beton,bloc de apartamente,P+5E,NaN,NaN,1 (închise),44.3741596,26.1133785,Brâncoveanu,72.500 
6386,2,46,NaN,46,semidecomand,1,Etaj 9 / 10,1,1,1964,altele,bloc de apartamente,P+10E,NaN,NaN,NaN,44.44257,26.12921,Iancului,61.000 
6387,2,50,54,64,semidecomand,1,Etaj 7 / 9,1,1,1965,beton,bloc de apartamente,P+9E,NaN,NaN,1,44.4198481,26.044152,Drumul Taberei,55.500 
6388,2,"42,6 ",NaN,"48,2 ",decomand,1,Etaj 1 / 6,1,1,2020,beton,bloc de apartamente,P+6E,NaN,NaN,2,44.4112487,26.1237091,Mihai Bravu,75.330 
6389,3,80,93,102,decomand,1,Etaj 1 / 8,1,2,2022 (in constructie),beton,bloc de apartamente,P+8E,NaN,NaN,1,44.3658665,26.1337478,Metalurgiei,75.900 
6390,1,38,40,42,decomand,1,Etaj 11,1,1,Între 1977 şi 1990,beton,bloc de apartamente,S+P,NaN,NaN,1,44.4438445,26.1502323,Pantelimon,56.999 
6391,2,"59,3 ",NaN,"69,4 ",decomand,1,Etaj 1 / 4,1,1,2020,beton,bloc de apartamente,P+4E,NaN,NaN,1,44.4108251,26.1914242,1 Decembrie 1918,63.500 
6392,3,65,NaN,78,decomand,1,Etaj 1 / 4,NaN,2,1983,NaN,bloc de apartamente,P+4E,NaN,NaN,1,44.380561,26.1374983,Berceni,85.000 
6393,3,62,62,NaN,semidecomand,1,Etaj 3 / 4,1,1,1970,beton,bloc de apartamente,P+4E,NaN,NaN,1 (închise),44.4148533,26.0348073,Drumul Taberei,75.000 
6394,2,52,NaN,NaN,semidecomand,1,Etaj 1 / 8,NaN,NaN,NaN,NaN,NaN,P+8E,NaN,NaN,NaN,44.4741099,26.0543186,1 Mai,95.000 
6395,3,69,NaN,130,semidecomand,1,Etaj 4 / 20,1,2,2010,beton,bloc de apartamente,P+20E,NaN,NaN,1,44.463891,26.073404,Arcul de Triumf,249.000 
6396,4,158,NaN,191,decomand,lux,Parter / 6,1,3,2012,beton,bloc de apartamente,P+6E,1,NaN,2,44.4669246,26.0919988,Primăverii,557.000 
6397,3,79,NaN,109,semidecomand,1,Etaj 1 / 11,1,2,2020,caramida,bloc de apartamente,P+11E,NaN,NaN,NaN,44.4779443,26.1084294,Aviaţiei,199.000 
6398,3,68,NaN,NaN,semidecomand,1,Etaj 3 / 8,NaN,NaN,Între 1977 şi 1990,NaN,bloc de apartamente,P+8E,NaN,NaN,NaN,44.452724,26.1070095,Ştefan cel Mare,128.000 
6399,2,54,54,60,decomand,1,Etaj 5 / 8,1,1,2021 (in constructie),beton,bloc de apartamente,P+8E,NaN,NaN,1,44.3690475,26.1373609,Metalurgiei,48.900 
6400,2,"59,4 ",59.4,71,decomand,1,Etaj 3 / 4,1,1,2021 (in constructie),beton,bloc de apartamente,P+4E,NaN,1,1,44.4140868,26.1888931,1 Decembrie 1918,63.500 
6401,3,67,NaN,80,semidecomand,1,Parter / 4,1,1,1961,NaN,bloc de apartamente,P+4E,NaN,NaN,1,44.3806381,26.1145463,Berceni,75.000 
6402,3,"58,88 ",NaN,82,semidecomand,2,Etaj 4 / 4,1,1,1975,beton,bloc de apartamente,P+4E,NaN,1,1,44.3820955,26.0909206,P-ţa Reşiţa,67.000 
6403,3,76,76,90,decomand,1,Etaj 1 / 4,1,2,2020,beton,bloc de apartamente,P+4E,NaN,1,1,44.5328912,26.1748836,Pipera,92.600 
6404,3,"104,5 ",104.5,115,semidecomand,1,Etaj 4 / 6,1,2,2020,beton,bloc de apartamente,S+P+6E,1,NaN,1,44.4374116,26.1294828,Pache Protopopescu,167.000 
6405,3,65,65,75,decomand,1,Etaj 7,1,1,1977,beton,bloc de apartamente,NaN,NaN,NaN,1,44.4102412,26.1068208,Tineretului,118.000 
6406,3,120,NaN,222,decomand,lux,Etaj 2 / 4,1,3,2015,beton,bloc de apartamente,P+4E,NaN,NaN,3,44.4518348,26.0733406,P-ţa Victoriei,490.000 
